duration,start_date,start_station_id,end_date,end_station_id,bike_id,subscription_type,zip_code
87889,09/26/2016 04:58:55,13,09/27/2016 05:23:44,17,16,Subscriber,18252
6888,01/10/2017 19:54:25,13,01/10/2017 21:49:13,9,12,Customer,81840
86227,12/30/2016 02:10:54,10,12/31/2016 02:08:01,5,386,Subscriber,45543
174359,01/01/2017 18:20:24,25,01/03/2017 18:46:23,3,66,Customer,04725
161803,10/25/2016 07:32:27,19,10/27/2016 04:29:10,24,215,Subscriber,67555
27425,01/11/2017 05:55:43,15,01/11/2017 13:32:48,17,183,Customer,17327
33842,08/04/2016 09:24:39,11,08/04/2016 18:48:41,8,169,Subscriber,95768
149102,11/06/2016 06:39:38,24,11/08/2016 00:04:40,24,317,Customer,50029
106671,12/01/2016 02:51:07,10,12/02/2016 08:28:58,15,310,Customer,87982
43095,12/18/2016 16:24:55,24,12/19/2016 04:23:10,17,272,Subscriber,56170
157427,10/21/2016 14:41:21,15,10/23/2016 10:25:08,15,18,Customer,77861
116347,10/06/2016 00:25:27,15,10/07/2016 08:44:34,21,193,Customer,55805
113184,11/21/2016 17:11:08,8,11/23/2016 00:37:32,1,23,Customer,65864
106200,02/12/2016 12:19:15,23,02/13/2016 17:49:15,21,236,Subscriber,27775
97357,08/28/2016 09:00:01,19,08/29/2016 12:02:38,15,143,Customer,13610
63628,11/23/2016 15:19:37,23,11/24/2016 09:00:05,20,260,Subscriber,88389
175748,08/16/2016 08:05:30,8,08/18/2016 08:54:38,21,162,Subscriber,99169
174363,08/19/2016 22:12:55,13,08/21/2016 22:38:58,6,474,Subscriber,16517
145577,09/19/2016 02:03:18,6,09/20/2016 18:29:35,25,419,Subscriber,62833
50861,05/22/2016 18:11:13,22,05/23/2016 08:18:54,3,424,Subscriber,64515
166944,11/10/2016 19:06:37,1,11/12/2016 17:29:01,11,109,Subscriber,83574
51721,12/29/2016 23:55:51,18,12/30/2016 14:17:52,24,295,Customer,59439
139537,01/01/2017 22:28:59,6,01/03/2017 13:14:36,16,191,Subscriber,73188
35859,01/28/2017 12:46:50,22,01/28/2017 22:44:29,14,267,Customer,11500
132313,10/30/2016 23:53:37,23,11/01/2016 12:38:50,19,10,Customer,10869
77050,09/18/2016 17:25:12,11,09/19/2016 14:49:22,7,413,Customer,97314
132997,09/21/2016 07:18:15,20,09/22/2016 20:14:52,12,194,Customer,54383
159755,06/26/2016 06:03:08,3,06/28/2016 02:25:43,5,448,Subscriber,47923
17278,04/21/2016 08:24:08,17,04/21/2016 13:12:06,13,409,Customer,08133
51462,07/01/2016 10:18:39,22,07/02/2016 00:36:21,25,260,Customer,65307
38298,04/16/2016 09:51:13,10,04/16/2016 20:29:31,23,74,Subscriber,79475
152305,11/14/2016 19:44:54,21,11/16/2016 14:03:19,11,246,Customer,03306
113251,11/15/2016 07:36:17,17,11/16/2016 15:03:48,14,68,Customer,07121
146132,02/24/2016 08:45:21,22,02/26/2016 01:20:53,12,197,Subscriber,71567
39920,07/20/2016 21:42:37,20,07/21/2016 08:47:57,16,340,Subscriber,47190
130432,11/04/2016 00:38:50,12,11/05/2016 12:52:42,15,88,Customer,84545
127663,06/01/2016 04:18:22,1,06/02/2016 15:46:05,13,239,Subscriber,12918
1828,04/09/2016 15:37:57,21,04/09/2016 16:08:25,2,15,Subscriber,22567
121386,04/15/2016 21:23:17,20,04/17/2016 07:06:23,22,245,Customer,27221
91652,02/09/2016 15:49:41,19,02/10/2016 17:17:13,2,118,Customer,42642
33704,05/15/2016 07:42:03,5,05/15/2016 17:03:47,12,475,Subscriber,07541
79991,11/16/2016 22:36:24,9,11/17/2016 20:49:35,6,185,Customer,86245
163727,07/26/2016 11:41:10,22,07/28/2016 09:09:57,21,207,Subscriber,63790
99402,05/01/2016 17:10:20,20,05/02/2016 20:47:02,25,249,Subscriber,91206
67977,12/25/2016 18:20:47,10,12/26/2016 13:13:44,22,134,Subscriber,44859
55042,11/25/2016 07:17:08,20,11/25/2016 22:34:30,18,162,Customer,23216
93019,03/16/2016 01:48:46,21,03/17/2016 03:39:05,13,471,Customer,92160
8103,10/10/2016 16:16:16,23,10/10/2016 18:31:19,7,33,Customer,18188
159786,05/28/2016 09:10:32,23,05/30/2016 05:33:38,6,39,Customer,13087
30017,01/21/2017 13:46:51,2,01/21/2017 22:07:08,8,128,Subscriber,44899
144166,05/20/2016 02:13:31,25,05/21/2016 18:16:17,8,168,Customer,24048
82330,09/30/2016 08:26:39,1,10/01/2016 07:18:49,7,481,Customer,51517
20668,05/13/2016 12:07:41,14,05/13/2016 17:52:09,18,166,Subscriber,84553
94528,12/17/2016 15:08:27,2,12/18/2016 17:23:55,20,323,Customer,50924
135466,04/23/2016 00:28:15,17,04/24/2016 14:06:01,13,224,Customer,63515
1234,12/11/2016 21:47:16,16,12/11/2016 22:07:50,1,418,Subscriber,78449
123322,06/02/2016 23:28:23,1,06/04/2016 09:43:45,7,324,Subscriber,41578
14688,02/09/2016 06:13:39,2,02/09/2016 10:18:27,15,43,Subscriber,40163
168790,02/22/2016 22:54:48,13,02/24/2016 21:47:58,4,316,Subscriber,72001
143651,10/12/2016 10:09:19,17,10/14/2016 02:03:30,2,383,Customer,84286
64945,06/24/2016 13:57:57,3,06/25/2016 08:00:22,9,270,Customer,71375
158576,06/24/2016 12:14:12,23,06/26/2016 08:17:08,4,319,Subscriber,37141
140935,07/15/2016 03:22:10,23,07/16/2016 18:31:05,10,434,Subscriber,46354
96590,11/01/2016 01:37:48,18,11/02/2016 04:27:38,2,435,Subscriber,42599
44642,11/26/2016 09:54:30,25,11/26/2016 22:18:32,7,97,Customer,85510
75056,01/19/2017 00:03:55,10,01/19/2017 20:54:51,22,427,Subscriber,72535
55419,01/12/2017 09:48:35,18,01/13/2017 01:12:14,13,347,Customer,41502
25039,04/23/2016 20:34:28,9,04/24/2016 03:31:47,12,122,Subscriber,15103
10133,03/12/2016 07:08:20,1,03/12/2016 09:57:13,6,176,Subscriber,96744
119146,04/27/2016 01:07:33,21,04/28/2016 10:13:19,3,238,Subscriber,19962
157678,03/08/2016 08:49:11,21,03/10/2016 04:37:09,22,304,Customer,54763
136295,11/12/2016 19:07:48,7,11/14/2016 08:59:23,8,13,Subscriber,59698
153306,07/13/2016 09:58:44,10,07/15/2016 04:33:50,20,95,Subscriber,61726
6789,03/26/2016 10:23:08,9,03/26/2016 12:16:17,14,437,Customer,40887
28737,05/21/2016 04:11:14,21,05/21/2016 12:10:11,25,1,Customer,40810
102276,09/14/2016 18:45:18,7,09/15/2016 23:09:54,11,12,Subscriber,72317
25440,08/18/2016 14:47:00,19,08/18/2016 21:51:00,6,82,Customer,29233
145925,07/09/2016 11:43:47,16,07/11/2016 04:15:52,18,185,Subscriber,92213
147408,06/08/2016 13:06:22,7,06/10/2016 06:03:10,20,267,Customer,68931
105145,09/04/2016 15:41:35,5,09/05/2016 20:54:00,23,374,Customer,37867
174597,05/06/2016 20:37:51,3,05/08/2016 21:07:48,5,191,Subscriber,48896
14216,04/07/2016 13:57:22,13,04/07/2016 17:54:18,17,251,Subscriber,91987
111317,12/01/2016 15:41:39,11,12/02/2016 22:36:56,14,249,Subscriber,84164
113252,06/07/2016 17:50:02,18,06/09/2016 01:17:34,11,115,Customer,12195
125120,11/29/2016 02:01:02,9,11/30/2016 12:46:22,19,316,Subscriber,11630
134316,03/23/2016 14:55:02,7,03/25/2016 04:13:38,15,24,Customer,09619
82506,02/12/2016 01:08:11,14,02/13/2016 00:03:17,4,100,Customer,19606
5372,02/05/2016 17:51:42,12,02/05/2016 19:21:14,18,151,Customer,61186
34875,04/30/2016 19:47:35,3,05/01/2016 05:28:50,3,431,Customer,34074
147604,02/03/2016 01:15:22,15,02/04/2016 18:15:26,24,46,Subscriber,20824
97042,07/02/2016 05:22:40,2,07/03/2016 08:20:02,18,170,Subscriber,17784
155346,03/23/2016 02:01:50,15,03/24/2016 21:10:56,13,346,Customer,94636
66096,06/27/2016 05:17:52,18,06/27/2016 23:39:28,9,440,Customer,41607
30759,11/19/2016 08:14:39,9,11/19/2016 16:47:18,23,86,Customer,66177
154557,03/02/2016 17:15:53,1,03/04/2016 12:11:50,22,9,Subscriber,09901
145912,06/13/2016 20:33:05,21,06/15/2016 13:04:57,15,171,Subscriber,36306
35968,08/23/2016 03:01:20,18,08/23/2016 13:00:48,15,141,Customer,64477
17114,03/09/2016 15:53:17,3,03/09/2016 20:38:31,25,363,Customer,91192
71205,01/03/2017 02:44:41,23,01/03/2017 22:31:26,23,317,Customer,73437
39143,07/25/2016 00:15:59,13,07/25/2016 11:08:22,13,212,Subscriber,64661
42040,10/27/2016 16:55:51,19,10/28/2016 04:36:31,17,91,Customer,37408
4485,10/08/2016 11:46:09,1,10/08/2016 13:00:54,14,274,Subscriber,47244
40188,01/01/2017 18:47:14,5,01/02/2017 05:57:02,17,463,Customer,93709
119087,10/19/2016 17:15:11,6,10/21/2016 02:19:58,21,49,Customer,64945
175513,02/04/2016 14:10:44,13,02/06/2016 14:55:57,12,99,Customer,49021
95527,01/28/2017 21:02:17,20,01/29/2017 23:34:24,1,92,Customer,35820
85441,01/01/2017 10:42:19,13,01/02/2017 10:26:20,14,198,Customer,03310
50271,04/24/2016 13:15:26,5,04/25/2016 03:13:17,14,136,Customer,88269
168709,08/03/2016 11:10:27,21,08/05/2016 10:02:16,7,98,Subscriber,05090
34017,09/05/2016 22:20:47,17,09/06/2016 07:47:44,10,193,Customer,74737
132883,05/04/2016 11:57:27,18,05/06/2016 00:52:10,14,256,Subscriber,01749
27661,12/17/2016 04:44:08,3,12/17/2016 12:25:09,19,192,Subscriber,26579
163578,11/27/2016 22:34:27,23,11/29/2016 20:00:45,11,188,Subscriber,75802
58062,03/24/2016 17:20:25,19,03/25/2016 09:28:07,2,216,Subscriber,86019
2382,10/20/2016 08:21:03,19,10/20/2016 09:00:45,15,327,Subscriber,92963
165638,03/23/2016 10:55:30,16,03/25/2016 08:56:08,3,323,Customer,72950
11267,02/14/2016 02:52:56,2,02/14/2016 06:00:43,10,215,Subscriber,74753
244,08/19/2016 03:47:56,7,08/19/2016 03:52:00,6,133,Subscriber,85440
108038,01/29/2017 12:57:04,21,01/30/2017 18:57:42,8,187,Customer,32461
58545,08/20/2016 12:28:15,9,08/21/2016 04:44:00,17,200,Customer,62646
5075,06/06/2016 04:32:42,7,06/06/2016 05:57:17,14,414,Customer,88560
50424,04/17/2016 12:53:52,1,04/18/2016 02:54:16,10,301,Subscriber,87714
166729,01/26/2017 11:53:17,7,01/28/2017 10:12:06,22,35,Customer,43492
75948,10/10/2016 05:35:57,22,10/11/2016 02:41:45,18,396,Customer,35727
91335,02/18/2016 23:22:24,18,02/20/2016 00:44:39,9,201,Subscriber,88108
150303,06/21/2016 02:13:59,25,06/22/2016 19:59:02,23,482,Customer,16621
146842,01/19/2017 02:06:22,7,01/20/2017 18:53:44,25,230,Subscriber,50785
80792,06/27/2016 16:53:09,6,06/28/2016 15:19:41,4,456,Subscriber,48425
73391,03/13/2016 19:23:14,3,03/14/2016 15:46:25,21,122,Customer,04912
117292,07/30/2016 00:11:19,12,07/31/2016 08:46:11,19,15,Customer,69662
34271,08/28/2016 10:52:41,23,08/28/2016 20:23:52,11,227,Subscriber,29277
123850,11/09/2016 07:43:47,16,11/10/2016 18:07:57,21,194,Subscriber,31120
128474,09/02/2016 13:43:15,8,09/04/2016 01:24:29,21,479,Customer,81279
162767,12/24/2016 21:34:14,8,12/26/2016 18:47:01,18,422,Subscriber,09835
110153,12/01/2016 11:21:51,4,12/02/2016 17:57:44,15,148,Customer,27336
114009,03/10/2016 21:24:18,14,03/12/2016 05:04:27,20,87,Customer,52448
171554,02/07/2016 17:57:36,22,02/09/2016 17:36:50,21,113,Subscriber,69676
165709,09/21/2016 17:06:54,5,09/23/2016 15:08:43,17,63,Customer,13802
56434,04/14/2016 03:19:41,16,04/14/2016 19:00:15,4,83,Customer,77800
87881,08/30/2016 14:19:19,21,08/31/2016 14:44:00,15,348,Customer,57762
77725,08/26/2016 04:36:07,20,08/27/2016 02:11:32,3,260,Customer,91266
112163,01/04/2017 18:03:58,6,01/06/2017 01:13:21,6,288,Subscriber,51313
17337,12/11/2016 20:11:12,20,12/12/2016 01:00:09,18,454,Customer,65459
31151,02/05/2016 09:30:32,13,02/05/2016 18:09:43,5,325,Subscriber,44454
156701,12/13/2016 23:12:33,23,12/15/2016 18:44:14,23,256,Subscriber,76186
24712,02/07/2016 02:49:05,19,02/07/2016 09:40:57,2,284,Customer,70899
107512,08/23/2016 12:41:09,16,08/24/2016 18:33:01,2,37,Subscriber,42075
80203,09/07/2016 20:53:11,5,09/08/2016 19:09:54,12,77,Customer,65401
53571,08/08/2016 11:07:38,24,08/09/2016 02:00:29,5,311,Customer,01085
173391,03/02/2016 04:34:44,18,03/04/2016 04:44:35,17,14,Customer,71010
159681,12/31/2016 10:45:00,18,01/02/2017 07:06:21,25,101,Subscriber,60694
164757,07/02/2016 18:27:19,25,07/04/2016 16:13:16,4,311,Customer,52328
111457,08/02/2016 03:44:56,5,08/03/2016 10:42:33,4,93,Subscriber,88309
111824,01/11/2017 05:04:32,16,01/12/2017 12:08:16,8,228,Subscriber,18392
166115,02/20/2016 01:16:43,22,02/21/2016 23:25:18,1,436,Subscriber,30599
47305,06/16/2016 03:16:46,6,06/16/2016 16:25:11,25,116,Subscriber,19553
94220,06/25/2016 18:46:04,2,06/26/2016 20:56:24,16,374,Customer,44532
34186,05/10/2016 15:06:49,15,05/11/2016 00:36:35,19,364,Customer,88357
153403,07/19/2016 14:46:33,23,07/21/2016 09:23:16,10,468,Customer,10607
78036,08/10/2016 21:50:41,4,08/11/2016 19:31:17,24,244,Subscriber,30986
21415,12/20/2016 21:49:31,25,12/21/2016 03:46:26,9,77,Subscriber,26036
77155,01/16/2017 11:22:40,20,01/17/2017 08:48:35,12,372,Customer,51482
133854,02/26/2016 08:12:21,16,02/27/2016 21:23:15,3,316,Subscriber,87940
123942,03/26/2016 10:07:25,11,03/27/2016 20:33:07,20,410,Customer,68864
97941,09/25/2016 16:16:51,21,09/26/2016 19:29:12,23,74,Customer,47146
150818,01/13/2017 20:15:31,6,01/15/2017 14:09:09,9,407,Subscriber,64203
22609,04/22/2016 14:20:04,7,04/22/2016 20:36:53,22,263,Customer,77901
45026,10/04/2016 19:16:31,18,10/05/2016 07:46:57,21,105,Subscriber,06070
100822,02/13/2016 08:38:39,12,02/14/2016 12:39:01,23,92,Customer,01566
35323,08/21/2016 23:11:38,2,08/22/2016 09:00:21,13,372,Customer,53984
7463,08/04/2016 04:21:32,9,08/04/2016 06:25:55,3,170,Customer,75061
172979,06/28/2016 21:36:13,2,06/30/2016 21:39:12,6,485,Customer,20494
165094,02/20/2016 23:39:00,16,02/22/2016 21:30:34,8,332,Subscriber,01753
86063,06/16/2016 11:02:08,25,06/17/2016 10:56:31,22,23,Subscriber,23228
26804,12/14/2016 05:57:51,23,12/14/2016 13:24:35,2,253,Customer,07099
124084,05/15/2016 03:56:00,2,05/16/2016 14:24:04,21,347,Customer,25970
24317,12/21/2016 10:08:58,2,12/21/2016 16:54:15,7,169,Customer,75947
107193,12/19/2016 08:18:16,18,12/20/2016 14:04:49,16,350,Customer,85681
163925,09/08/2016 08:27:56,13,09/10/2016 06:00:01,1,324,Subscriber,47609
102597,02/05/2016 12:16:28,1,02/06/2016 16:46:25,25,291,Customer,57810
108316,01/26/2017 11:01:14,21,01/27/2017 17:06:30,17,223,Subscriber,35246
31854,05/27/2016 03:21:26,11,05/27/2016 12:12:20,20,266,Subscriber,13514
7589,08/18/2016 09:54:20,21,08/18/2016 12:00:49,14,110,Subscriber,87525
122899,11/19/2016 07:48:54,10,11/20/2016 17:57:13,5,483,Subscriber,59956
134937,07/28/2016 22:50:20,21,07/30/2016 12:19:17,21,103,Subscriber,12918
100689,10/03/2016 19:46:13,21,10/04/2016 23:44:22,14,275,Subscriber,19755
126475,03/16/2016 07:53:40,7,03/17/2016 19:01:35,11,15,Customer,92356
89757,08/12/2016 09:09:10,14,08/13/2016 10:05:07,17,34,Customer,93691
171043,10/09/2016 19:13:33,10,10/11/2016 18:44:16,14,393,Customer,77602
23453,10/26/2016 02:29:09,9,10/26/2016 09:00:02,16,480,Subscriber,83742
123387,03/22/2016 07:17:31,6,03/23/2016 17:33:58,8,50,Customer,01601
153369,01/26/2017 12:12:30,24,01/28/2017 06:48:39,8,347,Customer,80237
75029,06/05/2016 02:11:28,18,06/05/2016 23:01:57,25,112,Customer,27450
166337,06/20/2016 01:32:43,22,06/21/2016 23:45:00,20,117,Subscriber,64254
173589,09/03/2016 08:32:27,6,09/05/2016 08:45:36,21,103,Subscriber,03890
148822,11/08/2016 05:22:42,15,11/09/2016 22:43:04,20,92,Subscriber,16198
129958,06/24/2016 08:38:43,8,06/25/2016 20:44:41,14,39,Subscriber,49516
48752,06/01/2016 20:42:42,13,06/02/2016 10:15:14,18,4,Customer,63133
115434,03/07/2016 13:09:15,3,03/08/2016 21:13:09,13,271,Customer,60791
124646,04/11/2016 21:17:39,20,04/13/2016 07:55:05,11,86,Subscriber,25274
97944,02/10/2016 20:02:47,12,02/11/2016 23:15:11,6,212,Customer,43925
155147,11/28/2016 19:26:05,11,11/30/2016 14:31:52,6,58,Customer,16311
75112,06/02/2016 21:21:04,21,06/03/2016 18:12:56,17,259,Customer,04936
17552,10/22/2016 03:19:48,21,10/22/2016 08:12:20,22,139,Subscriber,38299
147615,08/17/2016 08:35:33,20,08/19/2016 01:35:48,10,310,Customer,82902
26934,11/03/2016 01:26:48,5,11/03/2016 08:55:42,25,92,Customer,67039
70793,01/26/2017 09:13:23,14,01/27/2017 04:53:16,11,8,Customer,58554
85955,07/03/2016 09:59:03,25,07/04/2016 09:51:38,16,77,Customer,60157
90507,05/15/2016 19:47:35,17,05/16/2016 20:56:02,19,433,Subscriber,47385
135930,08/31/2016 21:36:02,9,09/02/2016 11:21:32,13,477,Customer,53468
48766,04/20/2016 21:42:13,25,04/21/2016 11:14:59,15,427,Subscriber,40200
100293,02/18/2016 07:09:18,5,02/19/2016 11:00:51,6,227,Subscriber,91238
50211,09/07/2016 03:37:48,14,09/07/2016 17:34:39,15,122,Subscriber,98155
51819,07/08/2016 01:53:04,4,07/08/2016 16:16:43,19,27,Subscriber,54238
115418,01/14/2017 07:11:21,10,01/15/2017 15:14:59,5,200,Customer,45964
64201,02/16/2016 01:14:45,10,02/16/2016 19:04:46,1,80,Subscriber,58688
69562,01/25/2017 20:56:17,13,01/26/2017 16:15:39,25,122,Customer,95315
90476,01/24/2017 01:11:01,10,01/25/2017 02:18:57,6,414,Subscriber,38238
37594,11/11/2016 04:24:04,5,11/11/2016 14:50:38,8,207,Subscriber,99936
139090,06/08/2016 13:01:15,19,06/10/2016 03:39:25,7,231,Subscriber,05724
26209,02/06/2016 22:41:20,4,02/07/2016 05:58:09,19,35,Customer,39468
158742,07/06/2016 00:58:45,19,07/07/2016 21:04:27,3,443,Customer,93998
17052,05/15/2016 23:11:19,25,05/16/2016 03:55:31,12,99,Subscriber,43170
141597,11/09/2016 08:09:13,19,11/10/2016 23:29:10,22,28,Customer,96255
36079,08/10/2016 17:01:50,17,08/11/2016 03:03:09,17,204,Subscriber,29102
146332,12/09/2016 10:11:03,3,12/11/2016 02:49:55,23,416,Customer,39457
132141,03/13/2016 08:32:23,10,03/14/2016 21:14:44,18,294,Subscriber,77569
134423,08/30/2016 23:55:20,14,09/01/2016 13:15:43,1,450,Customer,34965
133086,10/09/2016 18:01:13,11,10/11/2016 06:59:19,19,264,Customer,45694
47400,01/27/2017 12:53:13,8,01/28/2017 02:03:13,24,407,Subscriber,67016
71132,07/07/2016 01:10:12,23,07/07/2016 20:55:44,12,400,Subscriber,80694
126051,12/05/2016 02:58:13,16,12/06/2016 13:59:04,4,454,Customer,12156
95309,03/06/2016 18:17:24,15,03/07/2016 20:45:53,24,368,Subscriber,75623
141797,01/03/2017 19:11:19,12,01/05/2017 10:34:36,15,25,Subscriber,17097
6780,06/26/2016 13:22:48,12,06/26/2016 15:15:48,17,30,Subscriber,38018
97061,04/09/2016 19:34:48,2,04/10/2016 22:32:29,12,287,Subscriber,44993
90915,08/25/2016 14:26:12,7,08/26/2016 15:41:27,16,181,Customer,22938
90548,03/12/2016 22:00:25,18,03/13/2016 23:09:33,3,265,Subscriber,16081
94037,01/22/2017 14:46:36,6,01/23/2017 16:53:53,9,267,Customer,13227
83723,03/09/2016 08:17:38,6,03/10/2016 07:33:01,18,344,Customer,88709
36671,07/13/2016 09:57:36,7,07/13/2016 20:08:47,22,190,Subscriber,87750
85131,06/01/2016 10:29:09,2,06/02/2016 10:08:00,25,389,Customer,44962
44976,09/02/2016 00:20:00,7,09/02/2016 12:49:36,13,94,Subscriber,07918
107439,05/27/2016 07:23:09,25,05/28/2016 13:13:48,7,271,Subscriber,39399
106041,07/29/2016 05:34:20,3,07/30/2016 11:01:41,2,34,Subscriber,76244
11802,05/18/2016 08:37:04,1,05/18/2016 11:53:46,19,59,Subscriber,01991
119985,08/20/2016 14:31:27,4,08/21/2016 23:51:12,22,44,Subscriber,18864
133167,07/18/2016 15:52:01,3,07/20/2016 04:51:28,19,419,Subscriber,74927
93357,08/06/2016 17:12:29,4,08/07/2016 19:08:26,24,452,Subscriber,61556
136295,02/28/2016 17:50:19,12,03/01/2016 07:41:54,25,133,Subscriber,90155
50352,08/03/2016 18:27:42,14,08/04/2016 08:26:54,14,64,Customer,21404
23855,02/13/2016 07:26:27,24,02/13/2016 14:04:02,1,172,Subscriber,20558
54085,06/19/2016 11:46:34,3,06/20/2016 02:47:59,18,196,Subscriber,40262
38268,11/28/2016 02:43:03,22,11/28/2016 13:20:51,17,233,Customer,47056
147713,06/06/2016 10:51:20,1,06/08/2016 03:53:13,20,249,Subscriber,37988
66436,06/13/2016 23:35:27,15,06/14/2016 18:02:43,11,194,Customer,06170
64990,01/19/2017 18:49:32,8,01/20/2017 12:52:42,24,7,Customer,69741
55573,06/22/2016 11:40:54,18,06/23/2016 03:07:07,10,196,Customer,40919
90375,08/29/2016 23:22:52,11,08/31/2016 00:29:07,24,468,Customer,88363
82776,05/21/2016 06:11:11,21,05/22/2016 05:10:47,8,38,Customer,15672
51888,12/21/2016 18:19:46,16,12/22/2016 08:44:34,8,360,Customer,03158
38463,06/18/2016 10:00:27,5,06/18/2016 20:41:30,16,154,Customer,19529
131780,08/01/2016 02:30:26,8,08/02/2016 15:06:46,10,148,Customer,68722
76288,05/16/2016 02:30:16,15,05/16/2016 23:41:44,14,264,Subscriber,57977
57399,10/05/2016 16:42:19,24,10/06/2016 08:38:58,10,364,Customer,02251
49677,03/28/2016 07:15:30,21,03/28/2016 21:03:27,14,343,Subscriber,34690
30107,07/14/2016 07:05:37,17,07/14/2016 15:27:24,6,294,Customer,87920
84149,05/25/2016 13:10:03,6,05/26/2016 12:32:32,12,485,Subscriber,66091
104400,03/10/2016 21:07:52,14,03/12/2016 02:07:52,6,39,Customer,20095
1010,04/28/2016 13:36:14,4,04/28/2016 13:53:04,19,429,Customer,13566
13199,04/22/2016 03:12:59,17,04/22/2016 06:52:58,6,100,Customer,53313
157756,05/17/2016 06:02:56,20,05/19/2016 01:52:12,23,447,Customer,00660
108309,06/25/2016 08:10:23,7,06/26/2016 14:15:32,3,311,Subscriber,30217
111765,12/22/2016 18:01:33,23,12/24/2016 01:04:18,12,466,Customer,89208
101591,09/07/2016 15:34:47,25,09/08/2016 19:47:58,12,346,Customer,59378
13968,05/30/2016 19:11:19,3,05/30/2016 23:04:07,7,370,Customer,18916
52763,04/08/2016 21:34:59,11,04/09/2016 12:14:22,22,53,Subscriber,62320
78469,05/24/2016 01:04:54,15,05/24/2016 22:52:43,3,107,Customer,72233
142475,03/01/2016 04:18:23,12,03/02/2016 19:52:58,4,140,Customer,95393
67769,08/26/2016 14:16:50,10,08/27/2016 09:06:19,16,68,Customer,21797
92154,06/11/2016 09:41:08,13,06/12/2016 11:17:02,14,48,Subscriber,35970
26467,06/10/2016 22:18:52,18,06/11/2016 05:39:59,18,197,Subscriber,09243
40,12/09/2016 04:38:06,4,12/09/2016 04:38:46,16,216,Subscriber,93142
83346,12/27/2016 10:07:45,5,12/28/2016 09:16:51,20,210,Subscriber,85104
86256,03/11/2016 19:58:59,11,03/12/2016 19:56:35,10,245,Customer,06091
3077,09/05/2016 17:27:49,17,09/05/2016 18:19:06,12,351,Subscriber,22591
76763,09/23/2016 18:35:05,3,09/24/2016 15:54:28,24,67,Customer,72421
165367,05/15/2016 23:59:11,14,05/17/2016 21:55:18,14,19,Customer,42708
172559,08/01/2016 18:50:53,7,08/03/2016 18:46:52,22,228,Subscriber,17934
158569,10/11/2016 23:52:21,10,10/13/2016 19:55:10,4,393,Customer,23542
136339,07/09/2016 05:56:28,24,07/10/2016 19:48:47,11,376,Subscriber,93206
124673,07/18/2016 12:39:38,7,07/19/2016 23:17:31,16,207,Subscriber,46255
63148,09/05/2016 06:19:23,23,09/05/2016 23:51:51,1,30,Customer,78910
60835,07/05/2016 04:27:20,3,07/05/2016 21:21:15,7,343,Customer,52221
79520,01/14/2017 20:00:29,13,01/15/2017 18:05:49,19,26,Subscriber,66982
34451,12/04/2016 10:33:42,11,12/04/2016 20:07:53,5,108,Subscriber,06798
118589,06/26/2016 20:09:25,11,06/28/2016 05:05:54,3,7,Subscriber,13664
147822,02/07/2016 02:03:25,1,02/08/2016 19:07:07,14,371,Customer,85121
106822,03/04/2016 00:29:35,16,03/05/2016 06:09:57,2,419,Subscriber,66007
82213,03/14/2016 00:12:30,7,03/14/2016 23:02:43,22,96,Subscriber,70401
98667,06/08/2016 06:59:54,7,06/09/2016 10:24:21,7,462,Subscriber,43474
57966,10/25/2016 14:45:36,17,10/26/2016 06:51:42,10,157,Subscriber,68344
81233,01/27/2017 11:21:36,17,01/28/2017 09:55:29,12,9,Subscriber,08756
71883,08/31/2016 08:39:32,4,09/01/2016 04:37:35,1,45,Customer,92225
4916,08/29/2016 02:26:20,12,08/29/2016 03:48:16,2,225,Customer,06987
35061,02/15/2016 17:22:50,14,02/16/2016 03:07:11,25,70,Customer,22678
